Season,TeamID,ConfAbbrev,tourney_game_wins,tourney_game_losses
2012,1400,big_twelve,16,14
2013,1400,big_twelve,16,14
2014,1400,big_twelve,16,14
2015,1400,big_twelve,16,14
2016,1400,big_twelve,16,14
2017,1400,big_twelve,16,14
2018,1400,big_twelve,16,14
2019,1400,big_twelve,16,14
2020,1400,big_twelve,16,14
1985,1401,swc,10,8
1986,1401,swc,10,8
1987,1401,swc,10,8
1988,1401,swc,10,8
1989,1401,swc,10,8
1990,1401,swc,10,8
1991,1401,swc,10,8
1992,1401,swc,10,8
1993,1401,swc,10,8
1994,1401,swc,10,8
1995,1401,swc,10,8
1996,1401,swc,10,8
1997,1401,big_twelve,10,8
1998,1401,big_twelve,10,8
1999,1401,big_twelve,10,8
2000,1401,big_twelve,10,8
2001,1401,big_twelve,10,8
2002,1401,big_twelve,10,8
2003,1401,big_twelve,10,8
2004,1401,big_twelve,10,8
2005,1401,big_twelve,10,8
2006,1401,big_twelve,10,8
2007,1401,big_twelve,10,8
2008,1401,big_twelve,10,8
2009,1401,big_twelve,10,8
2010,1401,big_twelve,10,8
2011,1401,big_twelve,10,8
2012,1401,big_twelve,10,8
2013,1401,sec,10,8
2014,1401,sec,10,8
2015,1401,sec,10,8
2016,1401,sec,10,8
2017,1401,sec,10,8
2018,1401,sec,10,8
2019,1401,sec,10,8
2020,1401,sec,10,8
1985,1403,swc,11,6
1986,1403,swc,11,6
1987,1403,swc,11,6
1988,1403,swc,11,6
1989,1403,swc,11,6
1990,1403,swc,11,6
1991,1403,swc,11,6
1992,1403,swc,11,6
1993,1403,swc,11,6
1994,1403,swc,11,6
1995,1403,swc,11,6
1996,1403,swc,11,6
1997,1403,big_twelve,11,6
1998,1403,big_twelve,11,6
1999,1403,big_twelve,11,6
2000,1403,big_twelve,11,6
2001,1403,big_twelve,11,6
2002,1403,big_twelve,11,6
2003,1403,big_twelve,11,6
2004,1403,big_twelve,11,6
2005,1403,big_twelve,11,6
2006,1403,big_twelve,11,6
2007,1403,big_twelve,11,6
2008,1403,big_twelve,11,6
2009,1403,big_twelve,11,6
2010,1403,big_twelve,11,6
2011,1403,big_twelve,11,6
2012,1403,big_twelve,11,6
2013,1403,big_twelve,11,6
2014,1403,big_twelve,11,6
2015,1403,big_twelve,11,6
2016,1403,big_twelve,11,6
2017,1403,big_twelve,11,6
2018,1403,big_twelve,11,6
2019,1403,big_twelve,11,6
2020,1403,big_twelve,11,6
1985,1409,mvc,1,3
1986,1409,mvc,1,3
1987,1409,mvc,1,3
1988,1409,mvc,1,3
1989,1409,mvc,1,3
1990,1409,mvc,1,3
1991,1409,mvc,1,3
1992,1409,mvc,1,3
1993,1409,mvc,1,3
1994,1409,mvc,1,3
1995,1409,mvc,1,3
1996,1409,mvc,1,3
1997,1409,wac,1,3
1998,1409,wac,1,3
1999,1409,wac,1,3
2000,1409,wac,1,3
2001,1409,wac,1,3
2002,1409,wac,1,3
2003,1409,wac,1,3
2004,1409,wac,1,3
2005,1409,wac,1,3
2006,1409,cusa,1,3
2007,1409,cusa,1,3
2008,1409,cusa,1,3
2009,1409,cusa,1,3
2010,1409,cusa,1,3
2011,1409,cusa,1,3
2012,1409,cusa,1,3
2013,1409,cusa,1,3
2014,1409,cusa,1,3
2015,1409,aac,1,3
2016,1409,aac,1,3
2017,1409,aac,1,3
2018,1409,aac,1,3
2019,1409,aac,1,3
2020,1409,aac,1,3
1985,1411,swac,1,5
1986,1411,swac,1,5
1987,1411,swac,1,5
1988,1411,swac,1,5
1989,1411,swac,1,5
1990,1411,swac,1,5
1991,1411,swac,1,5
1992,1411,swac,1,5
1993,1411,swac,1,5
1994,1411,swac,1,5
1995,1411,swac,1,5
1996,1411,swac,1,5
1997,1411,swac,1,5
1998,1411,swac,1,5
1999,1411,swac,1,5
2000,1411,swac,1,5
2001,1411,swac,1,5
2002,1411,swac,1,5
2003,1411,swac,1,5
2004,1411,swac,1,5
2005,1411,swac,1,5
2006,1411,swac,1,5
2007,1411,swac,1,5
2008,1411,swac,1,5
2009,1411,swac,1,5
2010,1411,swac,1,5
2011,1411,swac,1,5
2012,1411,swac,1,5
2013,1411,swac,1,5
2014,1411,swac,1,5
2015,1411,swac,1,5
2016,1411,swac,1,5
2017,1411,swac,1,5
2018,1411,swac,1,5
2019,1411,swac,1,5
2020,1411,swac,1,5
1985,1412,sun_belt,4,5
1986,1412,sun_belt,4,5
1987,1412,sun_belt,4,5
1988,1412,sun_belt,4,5
1989,1412,sun_belt,4,5
1990,1412,sun_belt,4,5
1991,1412,sun_belt,4,5
1992,1412,gmwc,4,5
1993,1412,gmwc,4,5
1994,1412,gmwc,4,5
1995,1412,gmwc,4,5
1996,1412,cusa,4,5
1997,1412,cusa,4,5
1998,1412,cusa,4,5
1999,1412,cusa,4,5
2000,1412,cusa,4,5
2001,1412,cusa,4,5
2002,1412,cusa,4,5
2003,1412,cusa,4,5
2004,1412,cusa,4,5
2005,1412,cusa,4,5
2006,1412,cusa,4,5
2007,1412,cusa,4,5
2008,1412,cusa,4,5
2009,1412,cusa,4,5
2010,1412,cusa,4,5
2011,1412,cusa,4,5
2012,1412,cusa,4,5
2013,1412,cusa,4,5
2014,1412,cusa,4,5
2015,1412,cusa,4,5
2016,1412,cusa,4,5
2017,1412,cusa,4,5
2018,1412,cusa,4,5
2019,1412,cusa,4,5
2020,1412,cusa,4,5
1985,1414,pcaa,1,2
1986,1414,pcaa,1,2
1987,1414,pcaa,1,2
1988,1414,pcaa,1,2
1989,1414,big_west,1,2
1990,1414,big_west,1,2
1991,1414,big_west,1,2
1992,1414,big_west,1,2
1993,1414,big_west,1,2
1994,1414,big_west,1,2
1995,1414,big_west,1,2
1996,1414,big_west,1,2
1997,1414,big_west,1,2
1998,1414,big_west,1,2
1999,1414,big_west,1,2
2000,1414,big_west,1,2
2001,1414,big_west,1,2
2002,1414,big_west,1,2
2003,1414,big_west,1,2
2004,1414,big_west,1,2
2005,1414,big_west,1,2
2006,1414,big_west,1,2
2007,1414,big_west,1,2
2008,1414,big_west,1,2
2009,1414,big_west,1,2
2010,1414,big_west,1,2
2011,1414,big_west,1,2
2012,1414,big_west,1,2
2013,1414,big_west,1,2
2014,1414,big_west,1,2
2015,1414,big_west,1,2
2016,1414,big_west,1,2
2017,1414,big_west,1,2
2018,1414,big_west,1,2
2019,1414,big_west,1,2
2020,1414,big_west,1,2
1985,1416,ind,1,3
1986,1416,ind,1,3
1987,1416,ind,1,3
1988,1416,ind,1,3
1989,1416,ind,1,3
1990,1416,ind,1,3
1991,1416,asc,1,3
1992,1416,sun_belt,1,3
1993,1416,a_sun,1,3
1994,1416,a_sun,1,3
1995,1416,a_sun,1,3
1996,1416,a_sun,1,3
1997,1416,a_sun,1,3
1998,1416,a_sun,1,3
1999,1416,a_sun,1,3
2000,1416,a_sun,1,3
2001,1416,a_sun,1,3
2002,1416,a_sun,1,3
2003,1416,a_sun,1,3
2004,1416,a_sun,1,3
2005,1416,a_sun,1,3
2006,1416,cusa,1,3
2007,1416,cusa,1,3
2008,1416,cusa,1,3
2009,1416,cusa,1,3
2010,1416,cusa,1,3
2011,1416,cusa,1,3
2012,1416,cusa,1,3
2013,1416,cusa,1,3
2014,1416,aac,1,3
2015,1416,aac,1,3
2016,1416,aac,1,3
2017,1416,aac,1,3
2018,1416,aac,1,3
2019,1416,aac,1,3
2020,1416,aac,1,3
1985,1417,pac_ten,21,11
1986,1417,pac_ten,21,11
1987,1417,pac_ten,21,11
1988,1417,pac_ten,21,11
1989,1417,pac_ten,21,11
1990,1417,pac_ten,21,11
1991,1417,pac_ten,21,11
1992,1417,pac_ten,21,11
1993,1417,pac_ten,21,11
1994,1417,pac_ten,21,11
1995,1417,pac_ten,21,11
1996,1417,pac_ten,21,11
1997,1417,pac_ten,21,11
1998,1417,pac_ten,21,11
1999,1417,pac_ten,21,11
2000,1417,pac_ten,21,11
2001,1417,pac_ten,21,11
2002,1417,pac_ten,21,11
2003,1417,pac_ten,21,11
2004,1417,pac_ten,21,11
2005,1417,pac_ten,21,11
2006,1417,pac_ten,21,11
2007,1417,pac_ten,21,11
2008,1417,pac_ten,21,11
2009,1417,pac_ten,21,11
2010,1417,pac_ten,21,11
2011,1417,pac_ten,21,11
2012,1417,pac_twelve,21,11
2013,1417,pac_twelve,21,11
2014,1417,pac_twelve,21,11
2015,1417,pac_twelve,21,11
2016,1417,pac_twelve,21,11
2017,1417,pac_twelve,21,11
2018,1417,pac_twelve,21,11
2019,1417,pac_twelve,21,11
2020,1417,pac_twelve,21,11
1985,1424,pcaa,3,6
1986,1424,pcaa,3,6
1987,1424,pcaa,3,6
1988,1424,pcaa,3,6
1989,1424,big_west,3,6
1990,1424,big_west,3,6
1991,1424,big_west,3,6
1992,1424,big_west,3,6
1993,1424,big_west,3,6
1994,1424,big_west,3,6
1995,1424,big_west,3,6
1996,1424,big_west,3,6
1997,1424,wac,3,6
1998,1424,wac,3,6
1999,1424,wac,3,6
2000,1424,mwc,3,6
2001,1424,mwc,3,6
2002,1424,mwc,3,6
2003,1424,mwc,3,6
2004,1424,mwc,3,6
2005,1424,mwc,3,6
2006,1424,mwc,3,6
2007,1424,mwc,3,6
2008,1424,mwc,3,6
2009,1424,mwc,3,6
2010,1424,mwc,3,6
2011,1424,mwc,3,6
2012,1424,mwc,3,6
2013,1424,mwc,3,6
2014,1424,mwc,3,6
2015,1424,mwc,3,6
2016,1424,mwc,3,6
2017,1424,mwc,3,6
2018,1424,mwc,3,6
2019,1424,mwc,3,6
2020,1424,mwc,3,6
1985,1425,pac_ten,5,6
1986,1425,pac_ten,5,6
1987,1425,pac_ten,5,6
1988,1425,pac_ten,5,6
1989,1425,pac_ten,5,6
1990,1425,pac_ten,5,6
1991,1425,pac_ten,5,6
1992,1425,pac_ten,5,6
1993,1425,pac_ten,5,6
1994,1425,pac_ten,5,6
1995,1425,pac_ten,5,6
1996,1425,pac_ten,5,6
1997,1425,pac_ten,5,6
1998,1425,pac_ten,5,6
1999,1425,pac_ten,5,6
2000,1425,pac_ten,5,6
2001,1425,pac_ten,5,6
2002,1425,pac_ten,5,6
2003,1425,pac_ten,5,6
2004,1425,pac_ten,5,6
2005,1425,pac_ten,5,6
2006,1425,pac_ten,5,6
2007,1425,pac_ten,5,6
2008,1425,pac_ten,5,6
2009,1425,pac_ten,5,6
2010,1425,pac_ten,5,6
2011,1425,pac_ten,5,6
2012,1425,pac_twelve,5,6
2013,1425,pac_twelve,5,6
2014,1425,pac_twelve,5,6
2015,1425,pac_twelve,5,6
2016,1425,pac_twelve,5,6
2017,1425,pac_twelve,5,6
2018,1425,pac_twelve,5,6
2019,1425,pac_twelve,5,6
2020,1425,pac_twelve,5,6
1985,1427,ind,1,2
1986,1427,ind,1,2
1987,1427,a_sun,1,2
1988,1427,a_sun,1,2
1989,1427,a_sun,1,2
1990,1427,a_sun,1,2
1991,1427,a_sun,1,2
1992,1427,southland,1,2
1993,1427,southland,1,2
1994,1427,southland,1,2
1995,1427,southland,1,2
1996,1427,southland,1,2
1997,1427,southland,1,2
1998,1427,southland,1,2
1999,1427,southland,1,2
2000,1427,southland,1,2
2001,1427,southland,1,2
2002,1427,southland,1,2
2003,1427,southland,1,2
2004,1427,southland,1,2
2005,1427,southland,1,2
2006,1427,southland,1,2
2007,1427,southland,1,2
2008,1427,southland,1,2
2009,1427,southland,1,2
2010,1427,southland,1,2
2011,1427,southland,1,2
2012,1427,southland,1,2
2013,1427,wac,1,2
2014,1427,cusa,1,2
2015,1427,cusa,1,2
2016,1427,cusa,1,2
2017,1427,cusa,1,2
2018,1427,cusa,1,2
2019,1427,cusa,1,2
2020,1427,cusa,1,2
1985,1428,wac,6,6
1986,1428,wac,6,6
1987,1428,wac,6,6
1988,1428,wac,6,6
1989,1428,wac,6,6
1990,1428,wac,6,6
1991,1428,wac,6,6
1992,1428,wac,6,6
1993,1428,wac,6,6
1994,1428,wac,6,6
1995,1428,wac,6,6
1996,1428,wac,6,6
1997,1428,wac,6,6
1998,1428,wac,6,6
1999,1428,wac,6,6
2000,1428,mwc,6,6
2001,1428,mwc,6,6
2002,1428,mwc,6,6
2003,1428,mwc,6,6
2004,1428,mwc,6,6
2005,1428,mwc,6,6
2006,1428,mwc,6,6
2007,1428,mwc,6,6
2008,1428,mwc,6,6
2009,1428,mwc,6,6
2010,1428,mwc,6,6
2011,1428,mwc,6,6
2012,1428,pac_twelve,6,6
2013,1428,pac_twelve,6,6
2014,1428,pac_twelve,6,6
2015,1428,pac_twelve,6,6
2016,1428,pac_twelve,6,6
2017,1428,pac_twelve,6,6
2018,1428,pac_twelve,6,6
2019,1428,pac_twelve,6,6
2020,1428,pac_twelve,6,6
1985,1433,sun_belt,9,11
1986,1433,sun_belt,9,11
1987,1433,sun_belt,9,11
1988,1433,sun_belt,9,11
1989,1433,sun_belt,9,11
1990,1433,sun_belt,9,11
1991,1433,sun_belt,9,11
1992,1433,metro,9,11
1993,1433,metro,9,11
1994,1433,metro,9,11
1995,1433,metro,9,11
1996,1433,caa,9,11
1997,1433,caa,9,11
1998,1433,caa,9,11
1999,1433,caa,9,11
2000,1433,caa,9,11
2001,1433,caa,9,11
2002,1433,caa,9,11
2003,1433,caa,9,11
2004,1433,caa,9,11
2005,1433,caa,9,11
2006,1433,caa,9,11
2007,1433,caa,9,11
2008,1433,caa,9,11
2009,1433,caa,9,11
2010,1433,caa,9,11
2011,1433,caa,9,11
2012,1433,caa,9,11
2013,1433,a_ten,9,11
2014,1433,a_ten,9,11
2015,1433,a_ten,9,11
2016,1433,a_ten,9,11
2017,1433,a_ten,9,11
2018,1433,a_ten,9,11
2019,1433,a_ten,9,11
2020,1433,a_ten,9,11
1985,1435,sec,5,8
1986,1435,sec,5,8
1987,1435,sec,5,8
1988,1435,sec,5,8
1989,1435,sec,5,8
1990,1435,sec,5,8
1991,1435,sec,5,8
1992,1435,sec,5,8
1993,1435,sec,5,8
1994,1435,sec,5,8
1995,1435,sec,5,8
1996,1435,sec,5,8
1997,1435,sec,5,8
1998,1435,sec,5,8
1999,1435,sec,5,8
2000,1435,sec,5,8
2001,1435,sec,5,8
2002,1435,sec,5,8
2003,1435,sec,5,8
2004,1435,sec,5,8
2005,1435,sec,5,8
2006,1435,sec,5,8
2007,1435,sec,5,8
2008,1435,sec,5,8
2009,1435,sec,5,8
2010,1435,sec,5,8
2011,1435,sec,5,8
2012,1435,sec,5,8
2013,1435,sec,5,8
2014,1435,sec,5,8
2015,1435,sec,5,8
2016,1435,sec,5,8
2017,1435,sec,5,8
2018,1435,sec,5,8
2019,1435,sec,5,8
2020,1435,sec,5,8
1985,1436,ecacn,2,7
1986,1436,ecacn,2,7
1987,1436,ecacn,2,7
1988,1436,ecacn,2,7
1989,1436,nac,2,7
1990,1436,nac,2,7
1991,1436,nac,2,7
1992,1436,nac,2,7
1993,1436,nac,2,7
1994,1436,nac,2,7
1995,1436,nac,2,7
1996,1436,nac,2,7
1997,1436,aec,2,7
1998,1436,aec,2,7
1999,1436,aec,2,7
2000,1436,aec,2,7
2001,1436,aec,2,7
2002,1436,aec,2,7
2003,1436,aec,2,7
2004,1436,aec,2,7
2005,1436,aec,2,7
2006,1436,aec,2,7
2007,1436,aec,2,7
2008,1436,aec,2,7
2009,1436,aec,2,7
2010,1436,aec,2,7
2011,1436,aec,2,7
2012,1436,aec,2,7
2013,1436,aec,2,7
2014,1436,aec,2,7
2015,1436,aec,2,7
2016,1436,aec,2,7
2017,1436,aec,2,7
2018,1436,aec,2,7
2019,1436,aec,2,7
2020,1436,aec,2,7
1985,1437,big_east,28,12
1986,1437,big_east,28,12
1987,1437,big_east,28,12
1988,1437,big_east,28,12
1989,1437,big_east,28,12
1990,1437,big_east,28,12
1991,1437,big_east,28,12
1992,1437,big_east,28,12
1993,1437,big_east,28,12
1994,1437,big_east,28,12
1995,1437,big_east,28,12
1996,1437,big_east,28,12
1997,1437,big_east,28,12
1998,1437,big_east,28,12
1999,1437,big_east,28,12
2000,1437,big_east,28,12
2001,1437,big_east,28,12
2002,1437,big_east,28,12
2003,1437,big_east,28,12
2004,1437,big_east,28,12
2005,1437,big_east,28,12
2006,1437,big_east,28,12
2007,1437,big_east,28,12
2008,1437,big_east,28,12
2009,1437,big_east,28,12
2010,1437,big_east,28,12
2011,1437,big_east,28,12
2012,1437,big_east,28,12
2013,1437,big_east,28,12
2014,1437,big_east,28,12
2015,1437,big_east,28,12
2016,1437,big_east,28,12
2017,1437,big_east,28,12
2018,1437,big_east,28,12
2019,1437,big_east,28,12
2020,1437,big_east,28,12
1985,1438,acc,14,7
1986,1438,acc,14,7
1987,1438,acc,14,7
1988,1438,acc,14,7
1989,1438,acc,14,7
1990,1438,acc,14,7
1991,1438,acc,14,7
1992,1438,acc,14,7
1993,1438,acc,14,7
1994,1438,acc,14,7
1995,1438,acc,14,7
1996,1438,acc,14,7
1997,1438,acc,14,7
1998,1438,acc,14,7
1999,1438,acc,14,7
2000,1438,acc,14,7
2001,1438,acc,14,7
2002,1438,acc,14,7
2003,1438,acc,14,7
2004,1438,acc,14,7
2005,1438,acc,14,7
2006,1438,acc,14,7
2007,1438,acc,14,7
2008,1438,acc,14,7
2009,1438,acc,14,7
2010,1438,acc,14,7
2011,1438,acc,14,7
2012,1438,acc,14,7
2013,1438,acc,14,7
2014,1438,acc,14,7
2015,1438,acc,14,7
2016,1438,acc,14,7
2017,1438,acc,14,7
2018,1438,acc,14,7
2019,1438,acc,14,7
2020,1438,acc,14,7
1985,1439,metro,3,4
1986,1439,metro,3,4
1987,1439,metro,3,4
1988,1439,metro,3,4
1989,1439,metro,3,4
1990,1439,metro,3,4
1991,1439,metro,3,4
1992,1439,metro,3,4
1993,1439,metro,3,4
1994,1439,metro,3,4
1995,1439,metro,3,4
1996,1439,a_ten,3,4
1997,1439,a_ten,3,4
1998,1439,a_ten,3,4
1999,1439,a_ten,3,4
2000,1439,a_ten,3,4
2001,1439,big_east,3,4
2002,1439,big_east,3,4
2003,1439,big_east,3,4
2004,1439,big_east,3,4
2005,1439,acc,3,4
2006,1439,acc,3,4
2007,1439,acc,3,4
2008,1439,acc,3,4
2009,1439,acc,3,4
2010,1439,acc,3,4
2011,1439,acc,3,4
2012,1439,acc,3,4
2013,1439,acc,3,4
2014,1439,acc,3,4
2015,1439,acc,3,4
2016,1439,acc,3,4
2017,1439,acc,3,4
2018,1439,acc,3,4
2019,1439,acc,3,4
2020,1439,acc,3,4
1985,1443,sun_belt,4,5
1986,1443,sun_belt,4,5
1987,1443,sun_belt,4,5
1988,1443,sun_belt,4,5
1989,1443,sun_belt,4,5
1990,1443,sun_belt,4,5
1991,1443,sun_belt,4,5
1992,1443,sun_belt,4,5
1993,1443,sun_belt,4,5
1994,1443,sun_belt,4,5
1995,1443,sun_belt,4,5
1996,1443,sun_belt,4,5
1997,1443,sun_belt,4,5
1998,1443,sun_belt,4,5
1999,1443,sun_belt,4,5
2000,1443,sun_belt,4,5
2001,1443,sun_belt,4,5
2002,1443,sun_belt,4,5
2003,1443,sun_belt,4,5
2004,1443,sun_belt,4,5
2005,1443,sun_belt,4,5
2006,1443,sun_belt,4,5
2007,1443,sun_belt,4,5
2008,1443,sun_belt,4,5
2009,1443,sun_belt,4,5
2010,1443,sun_belt,4,5
2011,1443,sun_belt,4,5
2012,1443,sun_belt,4,5
2013,1443,sun_belt,4,5
2014,1443,sun_belt,4,5
2015,1443,cusa,4,5
2016,1443,cusa,4,5
2017,1443,cusa,4,5
2018,1443,cusa,4,5
2019,1443,cusa,4,5
2020,1443,cusa,4,5
1985,1448,acc,5,6
1986,1448,acc,5,6
1987,1448,acc,5,6
1988,1448,acc,5,6
1989,1448,acc,5,6
1990,1448,acc,5,6
1991,1448,acc,5,6
1992,1448,acc,5,6
1993,1448,acc,5,6
1994,1448,acc,5,6
1995,1448,acc,5,6
1996,1448,acc,5,6
1997,1448,acc,5,6
1998,1448,acc,5,6
1999,1448,acc,5,6
2000,1448,acc,5,6
2001,1448,acc,5,6
2002,1448,acc,5,6
2003,1448,acc,5,6
2004,1448,acc,5,6
2005,1448,acc,5,6
2006,1448,acc,5,6
2007,1448,acc,5,6
2008,1448,acc,5,6
2009,1448,acc,5,6
2010,1448,acc,5,6
2011,1448,acc,5,6
2012,1448,acc,5,6
2013,1448,acc,5,6
2014,1448,acc,5,6
2015,1448,acc,5,6
2016,1448,acc,5,6
2017,1448,acc,5,6
2018,1448,acc,5,6
2019,1448,acc,5,6
2020,1448,acc,5,6
1985,1449,pac_ten,9,7
1986,1449,pac_ten,9,7
1987,1449,pac_ten,9,7
1988,1449,pac_ten,9,7
1989,1449,pac_ten,9,7
1990,1449,pac_ten,9,7
1991,1449,pac_ten,9,7
1992,1449,pac_ten,9,7
1993,1449,pac_ten,9,7
1994,1449,pac_ten,9,7
1995,1449,pac_ten,9,7
1996,1449,pac_ten,9,7
1997,1449,pac_ten,9,7
1998,1449,pac_ten,9,7
1999,1449,pac_ten,9,7
2000,1449,pac_ten,9,7
2001,1449,pac_ten,9,7
2002,1449,pac_ten,9,7
2003,1449,pac_ten,9,7
2004,1449,pac_ten,9,7
2005,1449,pac_ten,9,7
2006,1449,pac_ten,9,7
2007,1449,pac_ten,9,7
2008,1449,pac_ten,9,7
2009,1449,pac_ten,9,7
2010,1449,pac_ten,9,7
2011,1449,pac_ten,9,7
2012,1449,pac_twelve,9,7
2013,1449,pac_twelve,9,7
2014,1449,pac_twelve,9,7
2015,1449,pac_twelve,9,7
2016,1449,pac_twelve,9,7
2017,1449,pac_twelve,9,7
2018,1449,pac_twelve,9,7
2019,1449,pac_twelve,9,7
2020,1449,pac_twelve,9,7
1985,1450,pac_ten,3,2
1986,1450,pac_ten,3,2
1987,1450,pac_ten,3,2
1988,1450,pac_ten,3,2
1989,1450,pac_ten,3,2
1990,1450,pac_ten,3,2
1991,1450,pac_ten,3,2
1992,1450,pac_ten,3,2
1993,1450,pac_ten,3,2
1994,1450,pac_ten,3,2
1995,1450,pac_ten,3,2
1996,1450,pac_ten,3,2
1997,1450,pac_ten,3,2
1998,1450,pac_ten,3,2
1999,1450,pac_ten,3,2
2000,1450,pac_ten,3,2
2001,1450,pac_ten,3,2
2002,1450,pac_ten,3,2
2003,1450,pac_ten,3,2
2004,1450,pac_ten,3,2
2005,1450,pac_ten,3,2
2006,1450,pac_ten,3,2
2007,1450,pac_ten,3,2
2008,1450,pac_ten,3,2
2009,1450,pac_ten,3,2
2010,1450,pac_ten,3,2
2011,1450,pac_ten,3,2
2012,1450,pac_twelve,3,2
2013,1450,pac_twelve,3,2
2014,1450,pac_twelve,3,2
2015,1450,pac_twelve,3,2
2016,1450,pac_twelve,3,2
2017,1450,pac_twelve,3,2
2018,1450,pac_twelve,3,2
2019,1450,pac_twelve,3,2
2020,1450,pac_twelve,3,2
1985,1452,a_ten,18,11
1986,1452,a_ten,18,11
1987,1452,a_ten,18,11
1988,1452,a_ten,18,11
1989,1452,a_ten,18,11
1990,1452,a_ten,18,11
1991,1452,a_ten,18,11
1992,1452,a_ten,18,11
1993,1452,a_ten,18,11
1994,1452,a_ten,18,11
1995,1452,a_ten,18,11
1996,1452,big_east,18,11
1997,1452,big_east,18,11
1998,1452,big_east,18,11
1999,1452,big_east,18,11
2000,1452,big_east,18,11
2001,1452,big_east,18,11
2002,1452,big_east,18,11
2003,1452,big_east,18,11
2004,1452,big_east,18,11
2005,1452,big_east,18,11
2006,1452,big_east,18,11
2007,1452,big_east,18,11
2008,1452,big_east,18,11
2009,1452,big_east,18,11
2010,1452,big_east,18,11
2011,1452,big_east,18,11
2012,1452,big_east,18,11
2013,1452,big_twelve,18,11
2014,1452,big_twelve,18,11
2015,1452,big_twelve,18,11
2016,1452,big_twelve,18,11
2017,1452,big_twelve,18,11
2018,1452,big_twelve,18,11
2019,1452,big_twelve,18,11
2020,1452,big_twelve,18,11
1985,1455,mvc,12,8
1986,1455,mvc,12,8
1987,1455,mvc,12,8
1988,1455,mvc,12,8
1989,1455,mvc,12,8
1990,1455,mvc,12,8
1991,1455,mvc,12,8
1992,1455,mvc,12,8
1993,1455,mvc,12,8
1994,1455,mvc,12,8
1995,1455,mvc,12,8
1996,1455,mvc,12,8
1997,1455,mvc,12,8
1998,1455,mvc,12,8
1999,1455,mvc,12,8
2000,1455,mvc,12,8
2001,1455,mvc,12,8
2002,1455,mvc,12,8
2003,1455,mvc,12,8
2004,1455,mvc,12,8
2005,1455,mvc,12,8
2006,1455,mvc,12,8
2007,1455,mvc,12,8
2008,1455,mvc,12,8
2009,1455,mvc,12,8
2010,1455,mvc,12,8
2011,1455,mvc,12,8
2012,1455,mvc,12,8
2013,1455,mvc,12,8
2014,1455,mvc,12,8
2015,1455,mvc,12,8
2016,1455,mvc,12,8
2017,1455,mvc,12,8
2018,1455,aac,12,8
2019,1455,aac,12,8
2020,1455,aac,12,8
1985,1458,big_ten,28,16
1986,1458,big_ten,28,16
1987,1458,big_ten,28,16
1988,1458,big_ten,28,16
1989,1458,big_ten,28,16
1990,1458,big_ten,28,16
1991,1458,big_ten,28,16
1992,1458,big_ten,28,16
1993,1458,big_ten,28,16
1994,1458,big_ten,28,16
1995,1458,big_ten,28,16
1996,1458,big_ten,28,16
1997,1458,big_ten,28,16
1998,1458,big_ten,28,16
1999,1458,big_ten,28,16
2000,1458,big_ten,28,16
2001,1458,big_ten,28,16
2002,1458,big_ten,28,16
2003,1458,big_ten,28,16
2004,1458,big_ten,28,16
2005,1458,big_ten,28,16
2006,1458,big_ten,28,16
2007,1458,big_ten,28,16
2008,1458,big_ten,28,16
2009,1458,big_ten,28,16
2010,1458,big_ten,28,16
2011,1458,big_ten,28,16
2012,1458,big_ten,28,16
2013,1458,big_ten,28,16
2014,1458,big_ten,28,16
2015,1458,big_ten,28,16
2016,1458,big_ten,28,16
2017,1458,big_ten,28,16
2018,1458,big_ten,28,16
2019,1458,big_ten,28,16
2020,1458,big_ten,28,16
1985,1462,mw_city,21,14
1986,1462,mw_coll,21,14
1987,1462,mw_coll,21,14
1988,1462,mw_coll,21,14
1989,1462,mw_coll,21,14
1990,1462,mw_coll,21,14
1991,1462,mw_coll,21,14
1992,1462,mw_coll,21,14
1993,1462,mw_coll,21,14
1994,1462,mw_coll,21,14
1995,1462,mw_coll,21,14
1996,1462,a_ten,21,14
1997,1462,a_ten,21,14
1998,1462,a_ten,21,14
1999,1462,a_ten,21,14
2000,1462,a_ten,21,14
2001,1462,a_ten,21,14
2002,1462,a_ten,21,14
2003,1462,a_ten,21,14
2004,1462,a_ten,21,14
2005,1462,a_ten,21,14
2006,1462,a_ten,21,14
2007,1462,a_ten,21,14
2008,1462,a_ten,21,14
2009,1462,a_ten,21,14
2010,1462,a_ten,21,14
2011,1462,a_ten,21,14
2012,1462,a_ten,21,14
2013,1462,a_ten,21,14
2014,1462,big_east,21,14
2015,1462,big_east,21,14
2016,1462,big_east,21,14
2017,1462,big_east,21,14
2018,1462,big_east,21,14
2019,1462,big_east,21,14
2020,1462,big_east,21,14
1985,1463,ivy,1,2
1986,1463,ivy,1,2
1987,1463,ivy,1,2
1988,1463,ivy,1,2
1989,1463,ivy,1,2
1990,1463,ivy,1,2
1991,1463,ivy,1,2
1992,1463,ivy,1,2
1993,1463,ivy,1,2
1994,1463,ivy,1,2
1995,1463,ivy,1,2
1996,1463,ivy,1,2
1997,1463,ivy,1,2
1998,1463,ivy,1,2
1999,1463,ivy,1,2
2000,1463,ivy,1,2
2001,1463,ivy,1,2
2002,1463,ivy,1,2
2003,1463,ivy,1,2
2004,1463,ivy,1,2
2005,1463,ivy,1,2
2006,1463,ivy,1,2
2007,1463,ivy,1,2
2008,1463,ivy,1,2
2009,1463,ivy,1,2
2010,1463,ivy,1,2
